+----------+----------+---------+-------+
|   Time   |    X     |    Y    | Event |
| 1129.900 | -155.633 | -21.119 |  odo  |
| 1130.000 | -155.630 | -21.441 |  odo  |
| 1130.000 | -155.630 | -21.441 |  odo  |
| 1130.000 | -155.630 | -21.441 |  odo  |
| 1130.000 | -155.630 | -21.441 |  odo  |
| 1130.100 | -155.270 | -21.388 |  gps  |
| 1130.100 | -155.270 | -21.388 | laser |
| 1130.100 | -155.261 | -21.702 |  odo  |
| 1130.100 | -155.261 | -21.702 |  odo  |
| 1130.100 | -155.261 | -21.702 |  odo  |
| 1130.100 | -155.261 | -21.702 |  odo  |
| 1130.200 | -155.250 | -22.022 |  odo  |
| 1130.200 | -155.250 | -22.022 |  odo  |
| 1130.200 | -155.250 | -22.022 |  odo  |
| 1130.200 | -155.250 | -22.022 |  odo  |
| 1130.300 | -155.002 | -21.964 |  gps  |
| 1130.300 | -155.002 | -21.964 | laser |
| 1130.300 | -154.984 | -22.291 |  odo  |
| 1130.300 | -154.984 | -22.291 |  odo  |
| 1130.300 | -154.984 | -22.291 |  odo  |
| 1130.300 | -154.984 | -22.291 |  odo  |
| 1130.400 | -154.965 | -22.619 |  odo  |
| 1130.400 | -154.965 | -22.619 |  odo  |
| 1130.400 | -154.965 | -22.619 |  odo  |
| 1130.400 | -154.965 | -22.619 |  odo  |
| 1130.500 | -154.946 | -22.937 |  odo  |
| 1130.500 | -154.946 | -22.937 |  odo  |
| 1130.500 | -154.946 | -22.937 |  odo  |
| 1130.500 | -154.946 | -22.937 |  odo  |
| 1130.600 | -154.946 | -22.937 | laser |
| 1130.600 | -154.927 | -23.258 |  odo  |
| 1130.600 | -154.927 | -23.258 |  odo  |
| 1130.600 | -154.927 | -23.258 |  odo  |
| 1130.600 | -154.927 | -23.258 |  odo  |
| 1130.700 | -154.908 | -23.581 |  odo  |
| 1130.700 | -154.908 | -23.581 |  odo  |
| 1130.700 | -154.908 | -23.581 |  odo  |
| 1130.700 | -154.908 | -23.581 |  odo  |
| 1130.800 | -154.908 | -23.581 | laser |
| 1130.800 | -154.889 | -23.901 |  odo  |
| 1130.800 | -154.889 | -23.901 |  odo  |
| 1130.800 | -154.889 | -23.901 |  odo  |
| 1130.800 | -154.889 | -23.901 |  odo  |
| 1130.900 | -154.868 | -24.230 |  odo  |
| 1130.900 | -154.868 | -24.230 |  odo  |
| 1130.900 | -154.868 | -24.230 |  odo  |
| 1130.900 | -154.868 | -24.230 |  odo  |
| 1131.000 | -154.868 | -24.230 | laser |
| 1131.000 | -154.846 | -24.552 |  odo  |
| 1131.000 | -154.846 | -24.552 |  odo  |
| 1131.000 | -154.846 | -24.552 |  odo  |
| 1131.000 | -154.846 | -24.552 |  odo  |
| 1131.100 | -154.826 | -24.865 |  odo  |
| 1131.100 | -154.826 | -24.865 |  odo  |
| 1131.100 | -154.826 | -24.865 |  odo  |
| 1131.100 | -154.826 | -24.865 |  odo  |
| 1131.200 | -154.826 | -24.865 | laser |
| 1131.200 | -154.804 | -25.188 |  odo  |
| 1131.200 | -154.804 | -25.188 |  odo  |
| 1131.200 | -154.804 | -25.188 |  odo  |
| 1131.200 | -154.804 | -25.188 |  odo  |
| 1131.300 | -154.782 | -25.508 |  odo  |
| 1131.300 | -154.782 | -25.508 |  odo  |
| 1131.300 | -154.782 | -25.508 |  odo  |
| 1131.300 | -154.782 | -25.508 |  odo  |
| 1131.400 | -154.782 | -25.508 | laser |
| 1131.400 | -154.760 | -25.827 |  odo  |
| 1131.400 | -154.760 | -25.827 |  odo  |
| 1131.400 | -154.760 | -25.827 |  odo  |
| 1131.400 | -154.760 | -25.827 |  odo  |
| 1131.500 | -154.741 | -26.158 |  odo  |
| 1131.500 | -154.741 | -26.158 |  odo  |
| 1131.500 | -154.741 | -26.158 |  odo  |
| 1131.500 | -154.741 | -26.158 |  odo  |
| 1131.600 | -154.741 | -26.158 | laser |
| 1131.600 | -154.726 | -26.483 |  odo  |
| 1131.600 | -154.726 | -26.483 |  odo  |
| 1131.600 | -154.726 | -26.483 |  odo  |
| 1131.600 | -154.726 | -26.483 |  odo  |
| 1131.700 | -154.714 | -26.812 |  odo  |
| 1131.700 | -154.714 | -26.812 |  odo  |
| 1131.700 | -154.714 | -26.812 |  odo  |
| 1131.700 | -154.714 | -26.812 |  odo  |
| 1131.800 | -154.714 | -26.812 | laser |
| 1131.800 | -154.705 | -27.142 |  odo  |
| 1131.800 | -154.705 | -27.142 |  odo  |
| 1131.800 | -154.705 | -27.142 |  odo  |
| 1131.800 | -154.705 | -27.142 |  odo  |
| 1131.900 | -154.700 | -27.467 |  odo  |
| 1131.900 | -154.700 | -27.467 |  odo  |
| 1131.900 | -154.700 | -27.467 |  odo  |
| 1131.900 | -154.700 | -27.467 |  odo  |
| 1132.000 | -154.698 | -27.796 |  odo  |
| 1132.000 | -154.698 | -27.796 |  odo  |
| 1132.000 | -154.698 | -27.796 |  odo  |
| 1132.000 | -154.698 | -27.796 |  odo  |
| 1132.100 | -154.698 | -27.796 | laser |
| 1132.100 | -154.699 | -28.119 |  odo  |
| 1132.100 | -154.699 | -28.119 |  odo  |
| 1132.100 | -154.699 | -28.119 |  odo  |
| 1132.100 | -154.699 | -28.119 |  odo  |
| 1132.200 | -154.705 | -28.444 |  odo  |
| 1132.200 | -154.705 | -28.444 |  odo  |
| 1132.200 | -154.705 | -28.444 |  odo  |
| 1132.200 | -154.705 | -28.444 |  odo  |
| 1132.300 | -154.705 | -28.444 | laser |
| 1132.300 | -154.715 | -28.778 |  odo  |
| 1132.300 | -154.715 | -28.778 |  odo  |
| 1132.300 | -154.715 | -28.778 |  odo  |
| 1132.300 | -154.715 | -28.778 |  odo  |
| 1132.400 | -154.727 | -29.112 |  odo  |
| 1132.400 | -154.727 | -29.112 |  odo  |
| 1132.400 | -154.727 | -29.112 |  odo  |
| 1132.400 | -154.727 | -29.112 |  odo  |
| 1132.500 | -154.727 | -29.112 | laser |
| 1132.500 | -154.742 | -29.447 |  odo  |
| 1132.500 | -154.742 | -29.447 |  odo  |
| 1132.500 | -154.742 | -29.447 |  odo  |
| 1132.500 | -154.742 | -29.447 |  odo  |
| 1132.600 | -154.760 | -29.785 |  odo  |
| 1132.600 | -154.760 | -29.785 |  odo  |
| 1132.600 | -154.760 | -29.785 |  odo  |
| 1132.600 | -154.760 | -29.785 |  odo  |
| 1132.700 | -154.760 | -29.785 | laser |
| 1132.700 | -154.780 | -30.117 |  odo  |
| 1132.700 | -154.780 | -30.117 |  odo  |
| 1132.700 | -154.780 | -30.117 |  odo  |
| 1132.700 | -154.780 | -30.117 |  odo  |
| 1132.800 | -154.803 | -30.456 |  odo  |
| 1132.800 | -154.803 | -30.456 |  odo  |
| 1132.800 | -154.803 | -30.456 |  odo  |
| 1132.800 | -154.803 | -30.456 |  odo  |
| 1132.900 | -154.803 | -30.456 | laser |
| 1132.900 | -154.829 | -30.786 |  odo  |
| 1132.900 | -154.829 | -30.786 |  odo  |
| 1132.900 | -154.829 | -30.786 |  odo  |
| 1132.900 | -154.829 | -30.786 |  odo  |
| 1133.000 | -154.856 | -31.113 |  odo  |
| 1133.000 | -154.856 | -31.113 |  odo  |
| 1133.000 | -154.856 | -31.113 |  odo  |
| 1133.000 | -154.856 | -31.113 |  odo  |
| 1133.100 | -154.856 | -31.113 | laser |
| 1133.100 | -154.885 | -31.447 |  odo  |
| 1133.100 | -154.885 | -31.447 |  odo  |
| 1133.100 | -154.885 | -31.447 |  odo  |
| 1133.100 | -154.885 | -31.447 |  odo  |
| 1133.200 | -154.916 | -31.778 |  odo  |
| 1133.200 | -154.916 | -31.778 |  odo  |
| 1133.200 | -154.916 | -31.778 |  odo  |
| 1133.200 | -154.916 | -31.778 |  odo  |
| 1133.300 | -154.916 | -31.778 | laser |
| 1133.300 | -154.950 | -32.111 |  odo  |
| 1133.300 | -154.950 | -32.111 |  odo  |
| 1133.300 | -154.950 | -32.111 |  odo  |
| 1133.300 | -154.950 | -32.111 |  odo  |
| 1133.400 | -154.985 | -32.439 |  odo  |
| 1133.400 | -154.985 | -32.439 |  odo  |
| 1133.400 | -154.985 | -32.439 |  odo  |
| 1133.400 | -154.985 | -32.439 |  odo  |
| 1133.500 | -154.985 | -32.439 | laser |
| 1133.500 | -155.022 | -32.768 |  odo  |
| 1133.500 | -155.022 | -32.768 |  odo  |
| 1133.500 | -155.022 | -32.768 |  odo  |
| 1133.500 | -155.022 | -32.768 |  odo  |
| 1133.600 | -155.062 | -33.094 |  odo  |
| 1133.600 | -155.062 | -33.094 |  odo  |
| 1133.600 | -155.062 | -33.094 |  odo  |
| 1133.600 | -155.062 | -33.094 |  odo  |
| 1133.700 | -155.104 | -33.418 |  odo  |
| 1133.700 | -155.104 | -33.418 |  odo  |
| 1133.700 | -155.104 | -33.418 |  odo  |
| 1133.700 | -155.104 | -33.418 |  odo  |
| 1133.800 | -155.104 | -33.418 | laser |
| 1133.800 | -155.150 | -33.754 |  odo  |
| 1133.800 | -155.150 | -33.754 |  odo  |
| 1133.800 | -155.150 | -33.754 |  odo  |
| 1133.800 | -155.150 | -33.754 |  odo  |
| 1133.900 | -155.197 | -34.089 |  odo  |
| 1133.900 | -155.197 | -34.089 |  odo  |
| 1133.900 | -155.197 | -34.089 |  odo  |
| 1133.900 | -155.197 | -34.089 |  odo  |
| 1134.000 | -155.197 | -34.089 | laser |
| 1134.000 | -155.246 | -34.418 |  odo  |
| 1134.000 | -155.246 | -34.418 |  odo  |
| 1134.000 | -155.246 | -34.418 |  odo  |
| 1134.000 | -155.246 | -34.418 |  odo  |
| 1134.100 | -155.296 | -34.752 |  odo  |
| 1134.100 | -155.296 | -34.752 |  odo  |
| 1134.100 | -155.296 | -34.752 |  odo  |
| 1134.100 | -155.296 | -34.752 |  odo  |
| 1134.200 | -155.296 | -34.752 | laser |
| 1134.200 | -155.349 | -35.087 |  odo  |
| 1134.200 | -155.349 | -35.087 |  odo  |
| 1134.200 | -155.349 | -35.087 |  odo  |
| 1134.200 | -155.349 | -35.087 |  odo  |
| 1134.300 | -155.403 | -35.423 |  odo  |
| 1134.300 | -155.403 | -35.423 |  odo  |
| 1134.300 | -155.403 | -35.423 |  odo  |
| 1134.300 | -155.403 | -35.423 |  odo  |
| 1134.400 | -155.403 | -35.423 | laser |
| 1134.400 | -155.459 | -35.759 |  odo  |
| 1134.400 | -155.459 | -35.759 |  odo  |
| 1134.400 | -155.459 | -35.759 |  odo  |
| 1134.400 | -155.459 | -35.759 |  odo  |
| 1134.500 | -155.517 | -36.102 |  odo  |
| 1134.500 | -155.517 | -36.102 |  odo  |
| 1134.500 | -155.517 | -36.102 |  odo  |
| 1134.500 | -155.517 | -36.102 |  odo  |
| 1134.600 | -155.517 | -36.102 | laser |
| 1134.600 | -155.575 | -36.442 |  odo  |
| 1134.600 | -155.575 | -36.442 |  odo  |
| 1134.600 | -155.575 | -36.442 |  odo  |
| 1134.600 | -155.575 | -36.442 |  odo  |
| 1134.700 | -155.636 | -36.785 |  odo  |
| 1134.700 | -155.636 | -36.785 |  odo  |
| 1134.700 | -155.636 | -36.785 |  odo  |
| 1134.700 | -155.636 | -36.785 |  odo  |
| 1134.800 | -155.636 | -36.785 | laser |
| 1134.800 | -155.696 | -37.124 |  odo  |
| 1134.800 | -155.696 | -37.124 |  odo  |
| 1134.800 | -155.696 | -37.124 |  odo  |
| 1134.800 | -155.696 | -37.124 |  odo  |
| 1134.900 | -155.758 | -37.459 |  odo  |
| 1134.900 | -155.758 | -37.459 |  odo  |
| 1134.900 | -155.758 | -37.459 |  odo  |
| 1134.900 | -155.758 | -37.459 |  odo  |
| 1135.000 | -155.758 | -37.459 | laser |
| 1135.000 | -155.821 | -37.797 |  odo  |
| 1135.000 | -155.821 | -37.797 |  odo  |
| 1135.000 | -155.821 | -37.797 |  odo  |
| 1135.000 | -155.821 | -37.797 |  odo  |
| 1135.100 | -155.888 | -38.151 |  odo  |
| 1135.100 | -155.888 | -38.151 |  odo  |
| 1135.100 | -155.888 | -38.151 |  odo  |
| 1135.100 | -155.888 | -38.151 |  odo  |
| 1135.200 | -155.951 | -38.478 |  odo  |
| 1135.200 | -155.951 | -38.478 |  odo  |
| 1135.200 | -155.951 | -38.478 |  odo  |
| 1135.200 | -155.951 | -38.478 |  odo  |
| 1135.300 | -155.951 | -38.478 | laser |
| 1135.300 | -156.018 | -38.824 |  odo  |
| 1135.300 | -156.018 | -38.824 |  odo  |
| 1135.300 | -156.018 | -38.824 |  odo  |
| 1135.300 | -156.018 | -38.824 |  odo  |
| 1135.400 | -156.083 | -39.158 |  odo  |
| 1135.400 | -156.083 | -39.158 |  odo  |
| 1135.400 | -156.083 | -39.158 |  odo  |
| 1135.400 | -156.083 | -39.158 |  odo  |
| 1135.500 | -156.083 | -39.158 | laser |
| 1135.500 | -156.146 | -39.489 |  odo  |
| 1135.500 | -156.146 | -39.489 |  odo  |
| 1135.500 | -156.146 | -39.489 |  odo  |
| 1135.500 | -156.146 | -39.489 |  odo  |
| 1135.600 | -156.208 | -39.818 |  odo  |
| 1135.600 | -156.208 | -39.818 |  odo  |
| 1135.600 | -156.208 | -39.818 |  odo  |
| 1135.600 | -156.208 | -39.818 |  odo  |
| 1135.700 | -156.208 | -39.818 | laser |
| 1135.700 | -156.267 | -40.148 |  odo  |
| 1135.700 | -156.267 | -40.148 |  odo  |
| 1135.700 | -156.267 | -40.148 |  odo  |
| 1135.700 | -156.267 | -40.148 |  odo  |
| 1135.800 | -156.324 | -40.480 |  odo  |
| 1135.800 | -156.324 | -40.480 |  odo  |
| 1135.800 | -156.324 | -40.480 |  odo  |
| 1135.800 | -156.324 | -40.480 |  odo  |
| 1135.900 | -156.324 | -40.480 | laser |
| 1135.900 | -156.380 | -40.806 |  odo  |
| 1135.900 | -156.380 | -40.806 |  odo  |
| 1135.900 | -156.380 | -40.806 |  odo  |
| 1135.900 | -156.380 | -40.806 |  odo  |
| 1136.000 | -156.435 | -41.133 |  odo  |
| 1136.000 | -156.435 | -41.133 |  odo  |
| 1136.000 | -156.435 | -41.133 |  odo  |
| 1136.000 | -156.435 | -41.133 |  odo  |
| 1136.100 | -156.435 | -41.133 | laser |
| 1136.100 | -156.490 | -41.456 |  odo  |
| 1136.100 | -156.490 | -41.456 |  odo  |
| 1136.100 | -156.490 | -41.456 |  odo  |
| 1136.100 | -156.490 | -41.456 |  odo  |
| 1136.200 | -156.546 | -41.786 |  odo  |
| 1136.200 | -156.546 | -41.786 |  odo  |
| 1136.200 | -156.546 | -41.786 |  odo  |
| 1136.200 | -156.546 | -41.786 |  odo  |
| 1136.300 | -156.546 | -41.786 | laser |
| 1136.300 | -156.600 | -42.109 |  odo  |
| 1136.300 | -156.600 | -42.109 |  odo  |
| 1136.300 | -156.600 | -42.109 |  odo  |
| 1136.300 | -156.600 | -42.109 |  odo  |
| 1136.400 | -156.654 | -42.434 |  odo  |
| 1136.400 | -156.654 | -42.434 |  odo  |
| 1136.400 | -156.654 | -42.434 |  odo  |
| 1136.400 | -156.654 | -42.434 |  odo  |
| 1136.500 | -154.194 | -42.669 |  gps  |
| 1136.500 | -154.194 | -42.669 | laser |
| 1136.500 | -154.216 | -43.000 |  odo  |
| 1136.500 | -154.216 | -43.000 |  odo  |
| 1136.500 | -154.216 | -43.000 |  odo  |
| 1136.500 | -154.216 | -43.000 |  odo  |
| 1136.600 | -154.237 | -43.329 |  odo  |
| 1136.600 | -154.237 | -43.329 |  odo  |
| 1136.600 | -154.237 | -43.329 |  odo  |
| 1136.600 | -154.237 | -43.329 |  odo  |
| 1136.700 | -153.553 | -43.412 |  gps  |
| 1136.700 | -153.564 | -43.740 |  odo  |
| 1136.700 | -153.564 | -43.740 |  odo  |
| 1136.700 | -153.564 | -43.740 |  odo  |
| 1136.700 | -153.564 | -43.740 |  odo  |
| 1136.800 | -153.564 | -43.740 | laser |
| 1136.800 | -153.575 | -44.067 |  odo  |
| 1136.800 | -153.575 | -44.067 |  odo  |
| 1136.800 | -153.575 | -44.067 |  odo  |
| 1136.800 | -153.575 | -44.067 |  odo  |
| 1136.900 | -153.343 | -44.099 |  gps  |
| 1136.900 | -153.350 | -44.428 |  odo  |
| 1136.900 | -153.350 | -44.428 |  odo  |
| 1136.900 | -153.350 | -44.428 |  odo  |
| 1136.900 | -153.350 | -44.428 |  odo  |
| 1137.000 | -153.350 | -44.428 | laser |
| 1137.000 | -153.355 | -44.756 |  odo  |
| 1137.000 | -153.355 | -44.756 |  odo  |
| 1137.000 | -153.355 | -44.756 |  odo  |
| 1137.000 | -153.355 | -44.756 |  odo  |
| 1137.100 | -153.200 | -44.788 |  gps  |
| 1137.100 | -153.202 | -45.116 |  odo  |
| 1137.100 | -153.202 | -45.116 |  odo  |
| 1137.100 | -153.202 | -45.116 |  odo  |
| 1137.100 | -153.202 | -45.116 |  odo  |
| 1137.200 | -153.202 | -45.116 | laser |
| 1137.200 | -153.204 | -45.440 |  odo  |
| 1137.200 | -153.204 | -45.440 |  odo  |
| 1137.200 | -153.204 | -45.440 |  odo  |
| 1137.200 | -153.204 | -45.440 |  odo  |
| 1137.300 | -153.086 | -45.464 |  gps  |
| 1137.300 | -153.086 | -45.786 |  odo  |
| 1137.300 | -153.086 | -45.786 |  odo  |
| 1137.300 | -153.086 | -45.786 |  odo  |
| 1137.300 | -153.086 | -45.786 |  odo  |
| 1137.400 | -153.086 | -45.786 | laser |
| 1137.400 | -153.086 | -46.111 |  odo  |
| 1137.400 | -153.086 | -46.111 |  odo  |
| 1137.400 | -153.086 | -46.111 |  odo  |
| 1137.400 | -153.086 | -46.111 |  odo  |
| 1137.500 | -153.048 | -46.123 |  gps  |
| 1137.500 | -153.048 | -46.439 |  odo  |
| 1137.500 | -153.048 | -46.439 |  odo  |
| 1137.500 | -153.048 | -46.439 |  odo  |
| 1137.500 | -153.048 | -46.439 |  odo  |
| 1137.600 | -153.048 | -46.439 | laser |
| 1137.600 | -153.047 | -46.751 |  odo  |
| 1137.600 | -153.047 | -46.751 |  odo  |
| 1137.600 | -153.047 | -46.751 |  odo  |
| 1137.600 | -153.047 | -46.751 |  odo  |
| 1137.700 | -152.985 | -46.764 |  gps  |
| 1137.700 | -152.983 | -47.074 |  odo  |
| 1137.700 | -152.983 | -47.074 |  odo  |
| 1137.700 | -152.983 | -47.074 |  odo  |
| 1137.700 | -152.983 | -47.074 |  odo  |
| 1137.800 | -152.983 | -47.074 | laser |
| 1137.800 | -152.980 | -47.378 |  odo  |
| 1137.800 | -152.980 | -47.378 |  odo  |
| 1137.800 | -152.980 | -47.378 |  odo  |
| 1137.800 | -152.980 | -47.378 |  odo  |
| 1137.900 | -152.953 | -47.381 |  gps  |
| 1137.900 | -152.949 | -47.685 |  odo  |
| 1137.900 | -152.949 | -47.685 |  odo  |
| 1137.900 | -152.949 | -47.685 |  odo  |
| 1137.900 | -152.949 | -47.685 |  odo  |
| 1138.000 | -152.949 | -47.685 | laser |
| 1138.000 | -152.946 | -47.983 |  odo  |
| 1138.000 | -152.946 | -47.983 |  odo  |
| 1138.000 | -152.946 | -47.983 |  odo  |
| 1138.000 | -152.946 | -47.983 |  odo  |
| 1138.100 | -152.950 | -47.985 |  gps  |
| 1138.100 | -152.946 | -48.275 |  odo  |
| 1138.100 | -152.946 | -48.275 |  odo  |
| 1138.100 | -152.946 | -48.275 |  odo  |
| 1138.100 | -152.946 | -48.275 |  odo  |
| 1138.200 | -152.946 | -48.275 | laser |
| 1138.200 | -152.943 | -48.559 |  odo  |
| 1138.200 | -152.943 | -48.559 |  odo  |
| 1138.200 | -152.943 | -48.559 |  odo  |
| 1138.200 | -152.943 | -48.559 |  odo  |
| 1138.300 | -152.923 | -48.558 |  gps  |
| 1138.300 | -152.919 | -48.837 |  odo  |
| 1138.300 | -152.919 | -48.837 |  odo  |
| 1138.300 | -152.919 | -48.837 |  odo  |
| 1138.300 | -152.919 | -48.837 |  odo  |
| 1138.400 | -152.914 | -49.109 |  odo  |
| 1138.400 | -152.914 | -49.109 |  odo  |
| 1138.400 | -152.914 | -49.109 |  odo  |
| 1138.400 | -152.914 | -49.109 |  odo  |
| 1138.500 | -152.914 | -49.109 | laser |
| 1138.500 | -152.908 | -49.382 |  odo  |
| 1138.500 | -152.908 | -49.382 |  odo  |
| 1138.500 | -152.908 | -49.382 |  odo  |
| 1138.500 | -152.908 | -49.382 |  odo  |
| 1138.600 | -152.902 | -49.648 |  odo  |
| 1138.600 | -152.902 | -49.648 |  odo  |
| 1138.600 | -152.902 | -49.648 |  odo  |
| 1138.600 | -152.902 | -49.648 |  odo  |
| 1138.700 | -152.900 | -49.645 |  gps  |
| 1138.700 | -152.900 | -49.645 | laser |
| 1138.700 | -152.894 | -49.906 |  odo  |
| 1138.700 | -152.894 | -49.906 |  odo  |
| 1138.700 | -152.894 | -49.906 |  odo  |
| 1138.700 | -152.894 | -49.906 |  odo  |
| 1138.800 | -152.888 | -50.158 |  odo  |
| 1138.800 | -152.888 | -50.158 |  odo  |
| 1138.800 | -152.888 | -50.158 |  odo  |
| 1138.800 | -152.888 | -50.158 |  odo  |
| 1138.900 | -152.897 | -50.147 |  gps  |
| 1138.900 | -152.897 | -50.147 | laser |
| 1138.900 | -152.891 | -50.402 |  odo  |
| 1138.900 | -152.891 | -50.402 |  odo  |
| 1138.900 | -152.891 | -50.402 |  odo  |
| 1138.900 | -152.891 | -50.402 |  odo  |
| 1139.000 | -152.885 | -50.655 |  odo  |
| 1139.000 | -152.885 | -50.655 |  odo  |
| 1139.000 | -152.885 | -50.655 |  odo  |
| 1139.000 | -152.885 | -50.655 |  odo  |
| 1139.100 | -152.888 | -50.648 |  gps  |
| 1139.100 | -152.888 | -50.648 | laser |
| 1139.100 | -152.882 | -50.889 |  odo  |
| 1139.100 | -152.882 | -50.889 |  odo  |
| 1139.100 | -152.882 | -50.889 |  odo  |
| 1139.100 | -152.882 | -50.889 |  odo  |
| 1139.200 | -152.876 | -51.127 |  odo  |
| 1139.200 | -152.876 | -51.127 |  odo  |
| 1139.200 | -152.876 | -51.127 |  odo  |
| 1139.200 | -152.876 | -51.127 |  odo  |
| 1139.300 | -152.855 | -51.125 |  gps  |
| 1139.300 | -152.855 | -51.125 | laser |
| 1139.300 | -152.848 | -51.366 |  odo  |
| 1139.300 | -152.848 | -51.366 |  odo  |
| 1139.300 | -152.848 | -51.366 |  odo  |
| 1139.300 | -152.848 | -51.366 |  odo  |
| 1139.400 | -152.840 | -51.607 |  odo  |
| 1139.400 | -152.840 | -51.607 |  odo  |
| 1139.400 | -152.840 | -51.607 |  odo  |
| 1139.400 | -152.840 | -51.607 |  odo  |
| 1139.500 | -152.417 | -51.585 |  gps  |
| 1139.500 | -152.417 | -51.585 | laser |
| 1139.500 | -152.403 | -51.826 |  odo  |
| 1139.500 | -152.403 | -51.826 |  odo  |
| 1139.500 | -152.403 | -51.826 |  odo  |
| 1139.500 | -152.403 | -51.826 |  odo  |
| 1139.600 | -152.388 | -52.066 |  odo  |
| 1139.600 | -152.388 | -52.066 |  odo  |
| 1139.600 | -152.388 | -52.066 |  odo  |
| 1139.600 | -152.388 | -52.066 |  odo  |
| 1139.700 | -152.388 | -52.066 | laser |
| 1139.700 | -152.373 | -52.307 |  odo  |
| 1139.700 | -152.373 | -52.307 |  odo  |
| 1139.700 | -152.373 | -52.307 |  odo  |
| 1139.700 | -152.373 | -52.307 |  odo  |
| 1139.800 | -152.358 | -52.549 |  odo  |
| 1139.800 | -152.358 | -52.549 |  odo  |
| 1139.800 | -152.358 | -52.549 |  odo  |
| 1139.800 | -152.358 | -52.549 |  odo  |
| 1139.900 | -152.342 | -52.792 |  odo  |
| 1139.900 | -152.342 | -52.792 |  odo  |
| 1139.900 | -152.342 | -52.792 |  odo  |
| 1139.900 | -152.342 | -52.792 |  odo  |
| 1140.000 | -152.342 | -52.792 | laser |
| 1140.000 | -152.326 | -53.038 |  odo  |
| 1140.000 | -152.326 | -53.038 |  odo  |
| 1140.000 | -152.326 | -53.038 |  odo  |
| 1140.000 | -152.326 | -53.038 |  odo  |
| 1140.100 | -152.308 | -53.288 |  odo  |
| 1140.100 | -152.308 | -53.288 |  odo  |
| 1140.100 | -152.308 | -53.288 |  odo  |
| 1140.100 | -152.308 | -53.288 |  odo  |
| 1140.200 | -152.308 | -53.288 | laser |
| 1140.200 | -152.288 | -53.539 |  odo  |
| 1140.200 | -152.288 | -53.539 |  odo  |
| 1140.200 | -152.288 | -53.539 |  odo  |
| 1140.200 | -152.288 | -53.539 |  odo  |
| 1140.300 | -152.266 | -53.791 |  odo  |
| 1140.300 | -152.266 | -53.791 |  odo  |
| 1140.300 | -152.266 | -53.791 |  odo  |
| 1140.300 | -152.266 | -53.791 |  odo  |
| 1140.400 | -152.266 | -53.791 | laser |
| 1140.400 | -152.241 | -54.045 |  odo  |
| 1140.400 | -152.241 | -54.045 |  odo  |
| 1140.400 | -152.241 | -54.045 |  odo  |
| 1140.400 | -152.241 | -54.045 |  odo  |
| 1140.500 | -152.214 | -54.303 |  odo  |
| 1140.500 | -152.214 | -54.303 |  odo  |
| 1140.500 | -152.214 | -54.303 |  odo  |
| 1140.500 | -152.214 | -54.303 |  odo  |
| 1140.600 | -152.214 | -54.303 | laser |
| 1140.600 | -152.184 | -54.565 |  odo  |
| 1140.600 | -152.184 | -54.565 |  odo  |
| 1140.600 | -152.184 | -54.565 |  odo  |
| 1140.600 | -152.184 | -54.565 |  odo  |
| 1140.700 | -152.152 | -54.827 |  odo  |
| 1140.700 | -152.152 | -54.827 |  odo  |
| 1140.700 | -152.152 | -54.827 |  odo  |
| 1140.700 | -152.152 | -54.827 |  odo  |
| 1140.800 | -152.152 | -54.827 | laser |
| 1140.800 | -152.120 | -55.089 |  odo  |
| 1140.800 | -152.120 | -55.089 |  odo  |
| 1140.800 | -152.120 | -55.089 |  odo  |
| 1140.800 | -152.120 | -55.089 |  odo  |
| 1140.900 | -152.086 | -55.352 |  odo  |
| 1140.900 | -152.086 | -55.352 |  odo  |
| 1140.900 | -152.086 | -55.352 |  odo  |
| 1140.900 | -152.086 | -55.352 |  odo  |
| 1141.000 | -152.086 | -55.352 | laser |
| 1141.000 | -152.052 | -55.616 |  odo  |
| 1141.000 | -152.052 | -55.616 |  odo  |
| 1141.000 | -152.052 | -55.616 |  odo  |
| 1141.000 | -152.052 | -55.616 |  odo  |
| 1141.100 | -152.016 | -55.881 |  odo  |
| 1141.100 | -152.016 | -55.881 |  odo  |
| 1141.100 | -152.016 | -55.881 |  odo  |
| 1141.100 | -152.016 | -55.881 |  odo  |
| 1141.200 | -152.016 | -55.881 | laser |
| 1141.200 | -151.978 | -56.146 |  odo  |
| 1141.200 | -151.978 | -56.146 |  odo  |
| 1141.200 | -151.978 | -56.146 |  odo  |
| 1141.200 | -151.978 | -56.146 |  odo  |
| 1141.300 | -152.241 | -56.184 |  gps  |
| 1141.300 | -152.208 | -56.457 |  odo  |
| 1141.300 | -152.208 | -56.457 |  odo  |
| 1141.300 | -152.208 | -56.457 |  odo  |
| 1141.300 | -152.208 | -56.457 |  odo  |
| 1141.400 | -152.174 | -56.727 |  odo  |
| 1141.400 | -152.174 | -56.727 |  odo  |
| 1141.400 | -152.174 | -56.727 |  odo  |
| 1141.400 | -152.174 | -56.727 |  odo  |
| 1141.500 | -152.368 | -56.752 |  gps  |
| 1141.500 | -152.368 | -56.752 | laser |
| 1141.500 | -152.336 | -57.020 |  odo  |
| 1141.500 | -152.336 | -57.020 |  odo  |
| 1141.500 | -152.336 | -57.020 |  odo  |
| 1141.500 | -152.336 | -57.020 |  odo  |
| 1141.600 | -152.303 | -57.293 |  odo  |
| 1141.600 | -152.303 | -57.293 |  odo  |
| 1141.600 | -152.303 | -57.293 |  odo  |
